City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Urumqi,CN,43.801,87.6005,36.55,48,0,2.24,clear sky
463,Mahuva,IN,21.0914,71.7622,82.96,35,2,7.47,clear sky
464,Pakokku,MM,21.3333,95.1,80.26,57,68,4.68,broken clouds
465,Namatanai,PG,-3.6667,152.4333,83.68,70,87,2.46,overcast clouds
466,Pacific Grove,US,36.6177,-121.9166,72.39,78,0,9.22,clear sky
467,Awjilah,LY,29.1081,21.2869,58.75,22,0,9.8,clear sky
468,Sao Filipe,CV,14.8961,-24.4956,70.38,74,57,7.02,broken clouds
469,Rudnogorsk,RU,57.2639,103.7519,16.14,82,98,15.43,overcast clouds
470,Sarila,IN,25.7667,79.6833,76.96,12,0,6.91,clear sky
471,Beringovskiy,RU,63.05,179.3167,9.16,93,93,4.56,overcast clouds
472,Marrakesh,MA,31.6315,-8.0083,60.87,63,2,9.22,clear sky
473,Aranos,NA,-24.1333,19.1167,75.7,44,45,7.85,scattered clouds
474,Ukiah,US,39.1502,-123.2078,77.43,37,0,7.0,clear sky
475,Nome,US,64.5011,-165.4064,26.17,74,20,4.61,few clouds
476,Faya,SA,18.3851,42.4509,59.52,51,1,2.51,clear sky
477,Kayerkan,RU,69.3497,87.7602,1.71,84,99,4.9,overcast clouds
478,Wanning,CN,18.8003,110.3967,76.93,93,43,5.32,scattered clouds
479,Ganzhou,CN,28.8184,115.4327,54.32,94,100,4.38,light rain
480,Barstow,US,34.8986,-117.0228,88.79,9,41,14.14,scattered clouds
481,Altamira,BR,-3.2033,-52.2064,73.35,98,38,3.29,scattered clouds
482,Kieta,PG,-6.2167,155.6333,82.76,74,97,5.41,overcast clouds
483,Opuwo,NA,-18.0607,13.84,66.92,49,2,4.83,clear sky
484,Udachnyy,RU,66.4167,112.4,-1.88,100,100,2.71,overcast clouds
485,Aykhal,RU,66.0,111.5,4.64,100,100,3.49,overcast clouds
486,Coihaique,CL,-45.5752,-72.0662,50.61,87,84,9.82,light rain
487,Proletariy,RU,58.4342,31.7046,24.06,86,100,21.39,light snow
488,Kano,NG,12.0001,8.5167,79.66,11,23,13.56,few clouds
489,Okato,NZ,-39.2,173.8833,67.91,64,32,15.41,scattered clouds
490,Rincon,US,32.296,-81.2354,69.76,23,0,17.27,clear sky
491,Araceli,PH,10.5529,119.9913,83.05,78,99,16.93,overcast clouds
492,Rawson,AR,-43.3002,-65.1023,68.02,40,3,11.27,clear sky
493,Bilma,NE,18.6853,12.9164,73.02,12,51,6.93,broken clouds
494,Ndola,ZM,-12.9587,28.6366,63.19,95,91,2.75,overcast clouds
495,Egvekinot,RU,66.3167,-179.1667,8.42,91,98,3.36,overcast clouds
496,Alta Floresta,BR,-9.8756,-56.0861,74.23,94,100,3.58,overcast clouds
497,Palmital,BR,-22.7889,-50.2175,70.18,93,36,4.38,scattered clouds
498,Muscat,OM,23.6139,58.5922,78.55,59,1,9.13,clear sky
499,Semporna,MY,4.4818,118.6112,79.25,86,71,6.15,broken clouds
500,Tartus,SY,34.889,35.8866,53.71,61,7,8.88,clear sky
501,Shwebo,MM,22.5667,95.7,76.42,62,73,6.49,broken clouds
502,Menongue,AO,-14.6585,17.691,65.64,87,99,1.92,overcast clouds
503,La Paz,BO,-16.5,-68.15,48.29,84,67,6.06,broken clouds
504,Valparaiso,CL,-33.0393,-71.6273,62.47,68,6,9.86,clear sky
505,Ushibuka,JP,32.1906,130.0228,58.82,77,81,7.47,broken clouds
506,Mitchell,US,43.7094,-98.0298,37.74,24,0,13.8,clear sky
507,Requena,ES,39.4883,-1.1004,44.53,82,88,6.17,overcast clouds
508,Verkhnevilyuysk,RU,63.4453,120.3167,7.72,100,100,1.9,overcast clouds
509,Palmer,US,42.1584,-72.3287,44.65,83,100,0.0,overcast clouds
510,Azare,NG,11.6765,10.1948,74.91,11,9,10.83,clear sky
511,Edelira,PY,-26.75,-55.2667,62.78,88,0,2.62,clear sky
512,Kaeo,NZ,-35.1,173.7833,74.32,59,3,3.78,clear sky
513,Longkou,CN,37.6508,120.3286,42.39,63,3,16.93,clear sky
514,Pangoa,PE,-12.1167,-73.0,70.03,95,69,0.74,broken clouds
515,French Harbor,HN,16.35,-86.4333,74.07,96,100,6.91,overcast clouds
516,Cheremshan,RU,54.6667,51.5,30.9,95,100,21.59,light snow
517,Winnemucca,US,40.973,-117.7357,73.45,15,0,4.61,clear sky
518,Mahibadhoo,MV,3.7833,72.9667,81.09,65,34,4.97,scattered clouds
519,Bosaso,SO,11.2842,49.1816,74.86,71,4,1.03,clear sky
520,Auki,SB,-8.7676,160.7034,79.54,84,92,3.0,overcast clouds
521,Mayuge,UG,0.4597,33.4803,66.56,90,100,3.56,overcast clouds
522,Aguimes,ES,27.9054,-15.4461,59.63,72,20,11.5,few clouds
523,Neiafu,TO,-18.65,-173.9833,84.88,74,75,4.61,broken clouds
524,Xuzhou,CN,34.1805,117.1571,48.69,32,100,14.94,overcast clouds
525,Lompoc,US,34.6391,-120.4579,68.85,72,0,12.66,clear sky
526,Ambilobe,MG,-13.2,49.05,74.16,97,6,1.77,clear sky
527,Portales,US,34.1862,-103.3344,84.02,6,6,2.46,clear sky
528,Nhulunbuy,AU,-12.2333,136.7667,83.01,74,75,5.75,broken clouds
529,Haines Junction,CA,60.7522,-137.5108,32.32,72,100,2.91,overcast clouds
530,Sokode,TG,8.9833,1.1333,81.66,55,67,4.38,broken clouds
531,Douentza,ML,14.9951,-2.9517,87.8,18,16,5.55,few clouds
532,Khandyga,RU,62.6667,135.6,-2.85,99,98,1.88,overcast clouds
533,Boca Do Acre,BR,-8.7522,-67.3978,74.66,98,96,3.49,moderate rain
534,Brae,GB,60.3964,-1.353,46.81,93,97,13.89,overcast clouds
535,Correntina,BR,-13.3433,-44.6367,78.75,46,20,2.3,few clouds
536,Jacareacanga,BR,-6.2222,-57.7528,76.48,93,82,2.3,broken clouds
537,Palm City,US,27.1678,-80.2662,77.07,50,0,5.75,clear sky
538,Skibbereen,IE,51.55,-9.2667,51.12,81,0,11.97,clear sky
539,Qasigiannguit,GL,68.8193,-51.1922,14.25,83,100,4.03,overcast clouds
540,Nosy Varika,MG,-20.5833,48.5333,76.48,92,70,4.07,broken clouds
541,Trairi,BR,-3.2778,-39.2689,75.56,93,100,6.96,overcast clouds
542,La Solana,ES,38.9442,-3.2381,44.1,84,80,14.16,broken clouds
543,Poum,NC,-20.2333,164.0167,81.39,68,85,12.21,overcast clouds
544,Kvarkeno,RU,52.0833,59.725,-0.02,99,51,4.63,broken clouds
545,Kilindoni,TZ,-7.9139,39.6668,82.44,79,4,7.67,clear sky
546,Wladyslawowo,PL,54.7909,18.4009,32.94,65,27,8.81,scattered clouds
547,Oktyabrskoye,RU,43.0645,44.7417,24.94,93,99,4.47,overcast clouds
548,Matara,LK,5.9485,80.5353,75.0,91,6,4.16,clear sky
549,Riyadh,SA,24.6877,46.7219,55.54,25,0,10.02,clear sky
550,Mildura,AU,-34.2,142.15,75.07,46,0,9.22,clear sky
551,Zuenoula,CI,7.4292,-6.0431,77.36,84,53,6.55,moderate rain
552,San Isidro,PE,-12.1167,-77.05,70.5,64,0,11.5,clear sky
553,Ponta Delgada,PT,37.7333,-25.6667,59.72,88,75,14.97,broken clouds
554,Bandarbeyla,SO,9.4942,50.8122,75.85,65,52,9.31,broken clouds
555,Malindi,KE,-3.2175,40.1191,79.65,87,33,7.38,scattered clouds
556,Anshun,CN,26.25,105.9333,44.19,88,100,12.03,overcast clouds
557,Rio Bueno,CL,-40.3167,-72.9667,57.34,71,55,6.96,broken clouds
558,Hovd,MN,48.0056,91.6419,24.98,36,53,3.56,broken clouds
559,Comodoro Rivadavia,AR,-45.8667,-67.5,71.46,21,41,12.66,scattered clouds
560,Saint-Augustin,CA,51.226,-58.6502,32.09,98,100,16.24,light snow
561,Akyab,MM,20.15,92.9,76.6,82,42,4.72,scattered clouds
562,Florianopolis,BR,-27.6146,-48.5012,71.69,71,59,3.71,broken clouds
563,Montemor-O-Novo,PT,38.6481,-8.2145,50.95,85,41,7.34,scattered clouds
564,Pombas,CV,17.1503,-25.0201,67.78,72,93,9.53,overcast clouds
565,Yako,BF,12.9667,-2.2667,88.05,12,26,7.02,scattered clouds
566,Peniche,PT,39.3558,-9.3811,57.45,89,62,10.02,broken clouds
567,Mahad,IN,18.0833,73.4167,75.87,74,14,1.88,few clouds
568,Sobolevo,RU,54.4299,31.8996,26.4,82,93,21.36,light snow
569,Ulaanbaatar,MN,47.9077,106.8832,17.6,34,1,2.35,clear sky
570,Ilula,TZ,-7.6766,36.0366,61.65,97,44,3.4,scattered clouds
571,Novoagansk,RU,61.9449,76.6625,15.84,94,100,11.18,overcast clouds
572,Saint-Paul,RE,-21.0096,55.2707,77.11,80,32,0.54,scattered clouds
573,San Carlos De Bariloche,AR,-41.1456,-71.3082,51.55,62,40,23.02,scattered clouds
574,Puerto Escondido,MX,15.85,-97.0667,83.23,69,75,5.75,broken clouds
575,Puksoozero,RU,62.5903,40.6066,18.03,91,100,18.75,light snow
576,Itarema,BR,-2.9248,-39.9167,77.09,89,92,8.59,overcast clouds
577,Houma,US,29.5958,-90.7195,78.01,49,0,10.36,clear sky
578,Kotido,UG,2.9806,34.1331,73.99,64,76,5.01,broken clouds
579,Puerto Maldonado,PE,-12.6,-69.1833,68.4,94,100,2.3,overcast clouds
580,Katobu,ID,-4.9408,122.5276,77.18,92,78,0.96,broken clouds
581,Bataipora,BR,-22.2953,-53.2711,65.59,82,95,0.43,overcast clouds
582,Vredendal,ZA,-31.6683,18.5012,67.1,57,23,3.98,few clouds
583,Aquidauana,BR,-20.4711,-55.7872,73.54,78,98,4.23,overcast clouds
584,Hambantota,LK,6.1241,81.1185,76.46,88,6,4.94,clear sky
585,Tura,IN,25.5198,90.2201,67.71,90,1,6.53,clear sky
586,Novobiryusinskiy,RU,56.9578,97.7076,16.14,90,74,11.39,light snow
587,Cabedelo,BR,-6.9811,-34.8339,79.47,85,92,5.35,overcast clouds
588,Taoudenni,ML,22.6783,-3.9836,83.71,14,38,8.3,scattered clouds
589,Tam Ky,VN,15.5667,108.4833,74.57,81,16,3.24,few clouds
590,Chicama,PE,-7.8447,-79.1469,68.54,68,82,7.31,broken clouds
591,Bubaque,GW,11.2833,-15.8333,77.18,65,20,20.47,few clouds
592,Kungurtug,RU,50.5994,97.5228,3.27,91,72,1.52,broken clouds
593,Aguas Belas,BR,-9.1114,-37.1231,76.69,74,99,8.55,overcast clouds
594,Nathdwara,IN,24.9333,73.8167,76.96,14,1,9.24,clear sky
595,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.03,88,21,15.3,few clouds
596,Honiara,SB,-9.4333,159.95,77.31,90,100,3.65,overcast clouds
597,Pitimbu,BR,-7.4706,-34.8086,79.39,84,99,5.37,overcast clouds
598,Acapulco,MX,16.8634,-99.8901,82.22,65,100,8.05,overcast clouds
599,Waingapu,ID,-9.6567,120.2641,78.98,82,75,2.8,broken clouds
600,Guerrero,MX,17.6667,-100.0,85.26,19,35,2.62,scattered clouds
601,Manhattan,US,40.7834,-73.9662,50.0,50,75,18.41,broken clouds
602,Conde,BR,-7.2597,-34.9075,78.26,94,20,5.75,few clouds
603,Anadyr,RU,64.75,177.4833,3.49,84,88,2.42,overcast clouds
604,Klamath Falls,US,42.2249,-121.7817,71.49,23,0,11.5,clear sky
605,Pandamatenga,BW,-18.5278,25.627,69.39,78,42,2.91,scattered clouds
606,Kenai,US,60.5544,-151.2583,43.03,51,100,11.5,overcast clouds
607,Shahrud,IR,36.4182,54.9763,40.32,53,5,5.01,clear sky
608,Mogwase,ZA,-25.185,27.2665,63.75,85,57,5.55,broken clouds
609,Lagos,NG,6.5833,3.75,81.81,85,14,5.86,few clouds
610,Berezovka,BY,53.7214,25.4993,30.34,68,77,18.59,broken clouds
611,Sindal,DK,57.4712,10.2031,38.93,60,58,6.8,broken clouds
612,Iranshahr,IR,27.2025,60.6848,75.07,19,1,2.84,clear sky
613,Rio Claro,BR,-22.4114,-47.5614,71.15,88,40,2.06,scattered clouds
614,Sangar,RU,63.9242,127.4739,1.56,95,93,4.07,overcast clouds
615,Eureka,US,40.8021,-124.1637,68.67,73,100,5.01,overcast clouds
616,Kwinana,AU,-32.25,115.7667,71.24,100,100,18.59,overcast clouds
617,Yulara,AU,-25.2406,130.9889,73.24,25,0,11.5,clear sky
618,Vila Velha,BR,-20.3297,-40.2925,79.95,85,84,7.0,broken clouds
619,Meadow Lake,US,34.8014,-106.5436,77.86,9,91,3.38,overcast clouds
620,Jucurutu,BR,-6.0339,-37.0203,78.08,86,100,1.97,overcast clouds
621,Dong Hoi,VN,17.4833,106.6,77.67,80,10,4.68,clear sky
622,Dawlatabad,AF,36.4141,64.9053,50.23,41,81,1.52,broken clouds
623,Tigil,RU,57.8,158.6667,19.49,88,99,7.16,overcast clouds
624,Hirara,JP,24.8,125.2833,66.47,94,75,17.27,broken clouds
625,Rowlett,US,32.9029,-96.5639,86.99,19,0,12.66,clear sky
626,Dalby,AU,-27.1833,151.2667,71.55,72,89,8.95,overcast clouds
627,Prince Rupert,CA,54.3161,-130.3201,42.89,93,100,6.91,overcast clouds
628,Naantali,FI,60.4674,22.0243,28.85,54,0,5.75,clear sky
629,Marsh Harbour,BS,26.5412,-77.0636,71.82,58,3,15.41,clear sky
630,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,74.01,99,100,1.83,heavy intensity rain
631,Baykit,RU,61.67,96.37,12.16,93,100,11.03,light snow
632,Puerto Colombia,CO,10.9878,-74.9547,80.69,85,75,19.1,broken clouds
633,Dabola,GN,10.75,-11.1167,87.75,35,83,6.15,broken clouds
634,Oksfjord,NO,70.2396,22.3479,24.87,75,100,8.75,overcast clouds
635,Sumbawanga,TZ,-7.9667,31.6167,58.42,88,55,1.3,broken clouds
636,Normandin,CA,48.8333,-72.5321,29.89,98,100,1.99,overcast clouds
637,Puerto Quijarro,BO,-17.7833,-57.7667,74.59,74,96,2.55,overcast clouds
638,Pishin,PK,30.5803,66.9961,62.65,21,0,0.67,clear sky
639,Port Moresby,PG,-9.4431,147.1797,81.41,75,95,4.27,overcast clouds
640,Dergachi,RU,51.2328,48.7659,36.5,79,69,18.23,broken clouds
641,Katubao,PH,5.8892,124.8294,80.38,80,100,3.0,overcast clouds
642,Kathmandu,NP,27.7167,85.3167,57.42,58,20,2.3,few clouds
643,Simpang,ID,-1.2667,104.0833,74.71,97,18,2.21,few clouds
644,Ulaangom,MN,49.9811,92.0667,1.54,82,89,4.54,overcast clouds
645,Nong Bua,TH,15.8646,100.5858,83.89,67,22,6.71,few clouds
646,Maceio,BR,-9.6658,-35.7353,79.18,83,87,5.84,overcast clouds
647,Maniitsoq,GL,65.4167,-52.9,16.3,80,66,7.92,broken clouds
648,Diego De Almagro,CL,-26.3667,-70.05,69.67,30,0,4.94,clear sky
649,Quesnel,CA,52.9999,-122.5029,41.5,87,100,0.0,mist
650,Taybad,IR,34.74,60.7756,46.02,44,0,14.03,clear sky
651,Yarada,IN,17.65,83.2667,80.13,85,51,13.0,broken clouds
652,Abeche,TD,13.8292,20.8324,73.45,10,3,16.24,clear sky
653,Dwarka,IN,22.2394,68.9678,78.44,69,2,11.48,clear sky
654,Maihar,IN,24.2667,80.75,75.15,12,1,2.21,clear sky
655,Asfi,MA,32.2994,-9.2372,58.1,86,31,9.91,scattered clouds
656,Mirabad,AF,30.4362,61.8383,68.77,19,0,18.61,clear sky
657,San Andres,CO,12.5847,-81.7006,82.42,61,20,6.91,few clouds
658,Semnan,IR,35.5729,53.3971,46.31,37,1,2.46,clear sky
659,Kathu,TH,7.9178,98.3332,86.76,84,1,7.07,clear sky
660,General Roca,AR,-39.0333,-67.5833,70.63,18,1,21.34,clear sky
661,Vetlanda,SE,57.4289,15.0776,33.22,66,95,1.5,overcast clouds
662,Alofi,NU,-19.0595,-169.9187,80.01,84,100,18.1,moderate rain
663,Richards Bay,ZA,-28.783,32.0377,68.38,91,14,5.35,few clouds
664,Eston,CA,51.1501,-108.7514,28.92,45,99,16.26,overcast clouds
665,Yashkino,RU,55.8736,85.4265,-5.22,100,93,1.81,overcast clouds
666,Tzimol,MX,16.2667,-92.2667,72.23,36,100,1.48,overcast clouds
667,Siverek,TR,37.755,39.3167,36.1,99,100,6.64,overcast clouds
668,Russell,US,32.3502,-85.1999,69.08,23,0,16.11,clear sky
669,Canico,PT,32.6333,-16.85,66.06,90,75,20.71,broken clouds
670,Envira,BR,-7.3,-70.2167,75.06,96,65,1.14,broken clouds
671,Novo Aripuana,BR,-5.1206,-60.3797,75.99,97,88,2.42,overcast clouds
672,Mantua,IT,45.1667,10.7833,51.04,60,0,1.99,clear sky
673,Tara,RU,56.8944,74.371,-7.11,100,50,3.56,scattered clouds
674,Terney,RU,45.0503,136.6092,36.48,75,19,12.26,few clouds
675,Zhob,PK,31.3411,69.4481,66.43,15,0,5.26,clear sky
676,Quatre Cocos,MU,-20.2078,57.7625,79.09,79,16,11.1,few clouds
677,Odoyev,RU,53.9393,36.6864,30.15,84,79,16.62,broken clouds
678,Filingue,NE,14.3521,3.3168,84.87,10,46,14.41,scattered clouds
679,Karachi,PK,24.9056,67.0822,73.22,60,2,5.75,clear sky
680,Chauk,MM,20.8833,94.8167,78.57,66,67,1.43,broken clouds
681,Cangucu,BR,-31.395,-52.6756,63.54,71,98,8.1,overcast clouds
682,Hayden,US,47.766,-116.7866,62.2,45,0,1.99,clear sky
683,Tias,ES,28.9611,-13.645,62.28,82,20,11.5,few clouds
684,Kadyy,RU,57.787,43.1903,30.54,94,95,8.68,light snow
685,Yenangyaung,MM,20.4667,94.8833,77.14,74,78,0.89,broken clouds
686,Bambanglipuro,ID,-7.95,110.2833,75.97,88,100,3.56,overcast clouds
687,Sambava,MG,-14.2667,50.1667,77.83,89,9,6.67,clear sky
688,Kirakira,SB,-10.4544,161.9205,83.46,76,87,5.99,overcast clouds
689,Soe,ID,-9.8607,124.284,68.07,89,41,2.62,scattered clouds
690,Alcains,PT,39.9164,-7.4566,47.66,89,21,6.33,few clouds
691,Kendrapara,IN,20.5042,86.416,76.41,94,24,5.57,few clouds
692,Tosno,RU,59.54,30.8775,26.42,81,100,17.9,light snow
693,Gaogou,CN,34.0175,119.1886,49.91,70,100,11.7,overcast clouds
694,Adrar,MR,20.5022,-10.0711,74.1,16,41,3.98,scattered clouds
